datetime,open,high,low,close,volume
2026-08-11T18:00:00+0530,243961.0,244300.0,243500.0,244050.0,362
2026-08-11T19:00:00+0530,244050.0,244563.0,243251.0,243959.0,398
2026-08-11T20:00:00+0530,243959.0,244300.0,243439.0,243639.0,170
2026-08-11T21:00:00+0530,243639.0,244000.0,242050.0,243898.0,550
2026-08-11T22:00:00+0530,243898.0,243952.0,243157.0,243265.0,160
2026-08-11T23:00:00+0530,243265.0,243700.0,242813.0,243000.0,209
2026-08-12T09:00:00+0530,245855.0,245855.0,243522.0,244450.0,785
2026-08-12T10:00:00+0530,244450.0,244794.0,244001.0,244070.0,243
2026-08-12T11:00:00+0530,244070.0,244518.0,243800.0,244482.0,203
2026-08-12T12:00:00+0530,244482.0,246263.0,244335.0,246001.0,1216
2026-08-12T13:00:00+0530,246001.0,246600.0,245911.0,246600.0,499
2026-08-12T14:00:00+0530,246600.0,247488.0,246000.0,247100.0,885
2026-08-12T15:00:00+0530,247100.0,247134.0,246700.0,246842.0,450
2026-08-12T16:00:00+0530,246842.0,247042.0,246000.0,246993.0,476
2026-08-12T17:00:00+0530,246993.0,247100.0,246062.0,247100.0,305
2026-08-12T18:00:00+0530,247100.0,247555.0,245607.0,246172.0,1778
2026-08-12T19:00:00+0530,246172.0,246976.0,245550.0,246587.0,701
2026-08-12T20:00:00+0530,246587.0,246800.0,245800.0,245967.0,344
2026-08-12T21:00:00+0530,245967.0,246285.0,245500.0,245685.0,352
2026-08-12T22:00:00+0530,245685.0,245690.0,244349.0,245289.0,832
2026-08-12T23:00:00+0530,245276.0,245399.0,245025.0,245247.0,230
2026-08-13T09:00:00+0530,245207.0,245413.0,243400.0,244174.0,857
2026-08-13T10:00:00+0530,244174.0,244995.0,243777.0,244995.0,380
2026-08-13T11:00:00+0530,244995.0,245030.0,243000.0,243254.0,797
2026-08-13T12:00:00+0530,243254.0,243280.0,242436.0,242573.0,728
2026-08-13T13:00:00+0530,242573.0,243000.0,241290.0,242011.0,866
2026-08-13T14:00:00+0530,242011.0,242549.0,241631.0,242153.0,368
2026-08-13T15:00:00+0530,242153.0,243258.0,242153.0,243146.0,351
2026-08-13T16:00:00+0530,243146.0,243831.0,242863.0,242926.0,399
2026-08-13T17:00:00+0530,242926.0,243776.0,242689.0,243270.0,284
2026-08-13T18:00:00+0530,243270.0,244489.0,243001.0,243697.0,678
2026-08-13T19:00:00+0530,243697.0,243811.0,242021.0,242547.0,876
2026-08-13T20:00:00+0530,242547.0,243359.0,241850.0,242300.0,471
2026-08-13T21:00:00+0530,242300.0,242739.0,242000.0,242419.0,192
2026-08-13T22:00:00+0530,242419.0,243121.0,242419.0,242710.0,200
2026-08-13T23:00:00+0530,242710.0,242965.0,242700.0,242740.0,146
2026-08-14T09:00:00+0530,241004.0,242000.0,240064.0,240362.0,897
2026-08-14T10:00:00+0530,240362.0,240665.0,239651.0,239751.0,556
2026-08-14T11:00:00+0530,239751.0,240979.0,239150.0,240594.0,859
2026-08-14T12:00:00+0530,240594.0,241100.0,240350.0,240621.0,276
2026-08-14T13:00:00+0530,240621.0,241900.0,240536.0,241599.0,614
2026-08-14T14:00:00+0530,241599.0,242490.0,241429.0,242325.0,325
2026-08-14T15:00:00+0530,242325.0,242850.0,242041.0,242140.0,287
2026-08-14T16:00:00+0530,242140.0,242498.0,241791.0,242342.0,276
2026-08-14T17:00:00+0530,242342.0,243159.0,242342.0,243149.0,445
2026-08-14T18:00:00+0530,243271.0,243550.0,242700.0,243305.0,570
